rxn_id	flux	name	equation	gpr
rxn00364_c0	0.07203549347082978	ATP:CMP phosphotransferase_c0	ATP + CMP_c0 <=> ADP + CDP_c0	gene_10931
rxn00409_c0	0.07203549347082978	ATP:CDP phosphotransferase_c0	ATP + CDP_c0 <=> ADP + CTP_c0	gene_12313
rxn09779_c0	-0.07064219931745508	Tricarboxylate transport protein_c0	L-Malate + Citrate <=> L-Malate + Citrate	gene_4406
rxn00187_c0	0.06640674293943219		ATP + NH3 + L-Glutamate --> ADP + Phosphate + L-Glutamine + H+	gene_9169 or gene_3137 or gene_4403
rxn08633_c0	0.06437735437991027	L-glutamate transport via diffusion (extracellular to periplasm)_m0	L-Glutamate --> L-Glutamate	gene_6768 or gene_10093
rxn05469_m0	0.06069988631233014	Pyruvate transport via proton symport_m0	Pyruvate + H+ <=> Pyruvate + H+	
rxn00237_c0	0.05981996594066143	ATP:GDP phosphotransferase_c0	ATP + GDP <=> ADP + GTP	gene_11925 or gene_12313
rxn00198_m0	-0.05523975907119978	Isocitrate:NADP+ oxidoreductase (decarboxylating)	NADP + Isocitrate <=> NADPH + CO2 + 2-Oxoglutarate	gene_11358
rxn05217_c0	-0.053865746082287655	TRANS-RXNBWI-115637.ce.maizeexp.L-ASPARTATE_L-ASPARTATE_m0	L-Aspartate + H+ <=> L-Aspartate + H+	
rxn00260_m0	-0.053865746082287655	L-Aspartate:2-oxoglutarate aminotransferase	2-Oxoglutarate + L-Aspartate <=> L-Glutamate + Oxaloacetate	gene_10110 or gene_378 or gene_11255 or gene_8831
rxn01211_c0	0.05318881977264326	5,10-Methenyltetrahydrofolate 5-hydrolase (decyclizing)_c0	H2O + 5-10-Methenyltetrahydrofolate_c0 <=> H+ + 10-Formyltetrahydrofolate_c0	gene_5937
rxn00907_c0	0.05318881977264325	5,10-methylenetetrahydrofolate:NADP+ oxidoreductase_c0	NADP + 5-10-Methylenetetrahydrofolate_c0 <=> NADPH + 5-10-Methenyltetrahydrofolate_c0	gene_5937
rxn09421_c0	0.050715800858632025	fatty acyl-CoA synthase (n-C8:0CoA), lumped reaction_c0	6 NADPH + Acetyl-CoA + 9 H+ + 3 Malonyl-CoA_c0 --> 3 H2O + 6 NADP + 3 CoA + 3 CO2 + Octanoyl-CoA_c0	gene_10612 or gene_12865 or gene_313 or gene_10589 or gene_12063
rxn09441_c0	0.050715800858632025	fatty acyl-CoA synthase (n-C10:0CoA)_c0	2 NADPH + 3 H+ + Malonyl-CoA_c0 + Octanoyl-CoA_c0 --> H2O + 2 NADP + CoA + CO2 + Decanoyl-CoA_c0	gene_10612 or gene_12865 or gene_313 or gene_10589 or gene_12063
rxn09438_c0	0.050662639641799075	fatty-acyl-CoA synthase (n-C12:0CoA)_c0	2 NADPH + 3 H+ + Malonyl-CoA_c0 + Decanoyl-CoA_c0 --> H2O + 2 NADP + CoA + CO2 + Lauroyl-CoA_c0	gene_10612 or gene_12865 or gene_313 or gene_10589 or gene_12063
rxn09435_c0	0.05050315599130023	fatty-acyl-CoA synthase (n-C14:0CoA)_c0	2 NADPH + 3 H+ + Malonyl-CoA_c0 + Lauroyl-CoA_c0 --> H2O + 2 NADP + CoA + CO2 + Myristoyl-CoA_c0	gene_10612 or gene_12865 or gene_313 or gene_10589 or gene_12063
rxn09431_c0	0.04978547956405545	fatty-acyl-CoA synthase (n-C16:0CoA)_c0	2 NADPH + 3 H+ + Malonyl-CoA_c0 + Myristoyl-CoA_c0 --> H2O + 2 NADP + CoA + CO2 + Palmitoyl-CoA_c0	gene_10612 or gene_12865 or gene_313 or gene_10589 or gene_12063
TRP_nadph_c0r0	-0.048057740016984235	NADPH c0↔r0 transport (diffusion)	NADPH <=> NADPH_r0	
TRP_nadp_c0r0	0.04805774001697553	NADP c0↔r0 transport (diffusion)	NADP <=> NADP_r0	
rxn05582_c0	0.04662831668281288	TRANS-RXNBWI-115637.ce.maizeexp.GLY_GLY_m0	Glycine_c0 + H+ <=> Glycine_m0 + H+	
H2Otm_c0	0.04660490530085288	TRANS-RXNBWI-115401.ce.maizeexp.OH_OH_m0	H2O <=> H2O	
rxn00260_c0	-0.04398595884693744	L-Aspartate:2-oxoglutarate aminotransferase_c0	2-Oxoglutarate + L-Aspartate <=> L-Glutamate + Oxaloacetate	gene_8831
rxn09733_c0	0.04316805307915745	Mitochondrial oxaloacetate transport protein_c0	Oxaloacetate + H+ <=> Oxaloacetate + H+	gene_11652 or gene_7618 or gene_11408 or gene_4152 or gene_2219 or gene_1181 or gene_1637 or gene_12376 or gene_1228 or gene_11087
EX_cpd00009_e0	-0.041073173989998685	Exchange for Phosphate	Phosphate <=> 	
rxn09121_m0	-0.041073173989998685	Inorganic phosphate transporter	Phosphate <=> Phosphate	
rxn09739_c0	-0.038786342014811195	Mitochondrial dicarboxylate transporter_m0	Phosphate + L-Malate <=> Phosphate + L-Malate	gene_1614
